"","connectedness_level","tot_tags","tot_comments","tot_reactions","totcommon_sharedInterests","sharedBeliefs-religion","sharedBeliefs-causes_you_care_about","sharedBeliefs-cultural_background","sharedBeliefs-politics","sharedActivities-activism","sharedActivities-business","sharedActivities-event_attendance","sharedActivities-going_out","sharedActivities-sports_outdoor","sharedActivities-work_study","sameInstitution-coworker","sameInstitution-same_other_institution","sameInstitution-same_school","sameInstitution-same_university","commonPlace-live_same_city","commonPlace-live_together","commonPlace-same_hometown","is_male","friend_same_gender"
"952",1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,TRUE
"953",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,TRUE
"954",1,1,12,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,TRUE
"955",1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,TRUE
"956",6,0,0,2,3,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,FALSE,TRUE
"957",1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,FALSE
"958",3,0,1,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,TRUE
"959",3,0,1,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,TRUE
"960",3,0,1,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,TRUE
"961",3,0,1,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,TRUE
"962",3,1,3,0,5,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,FALSE,TRUE
"963",4,2,33,51,7,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,FALSE,TRUE
"964",4,2,33,52,7,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,FALSE,TRUE
"965",1,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE
"966",2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"967",1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"968",4,1,6,5,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,FALSE,TRUE
"969",2,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,FALSE,TRUE
"970",1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,FALSE
"971",3,0,0,5,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,FALSE,TRUE
"972",1,1,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"973",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"974",3,0,1,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,FALSE,TRUE
"975",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"976",1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"977",1,0,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"978",1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,TRUE
"979",1,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,FALSE
"980",1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,TRUE
"981",2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"982",2,1,1,12,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"983",2,0,0,7,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,FALSE,TRUE
"984",2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"985",7,0,2,13,0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,FALSE,TRUE
"986",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"987",2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"988",1,2,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,FALSE,TRUE
"989",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"990",4,1,0,14,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,FALSE,TRUE
"991",3,0,0,14,4,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,FALSE,TRUE
"992",2,0,3,28,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,TRUE
"993",5,2,8,18,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"994",2,1,1,7,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,TRUE
"995",3,0,1,11,4,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,FALSE,TRUE
"996",4,0,1,32,5,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,FALSE,TRUE
"997",2,1,10,28,4,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,FALSE,TRUE
"998",3,2,1,4,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,TRUE
"999",2,0,0,8,2,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,FALSE,TRUE
"1000",1,0,0,4,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,FALSE,TRUE
"1001",1,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,TRUE
"1002",1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,FALSE,FALSE
"1003",1,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,FALSE
"1004",1,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,FALSE
"1005",1,1,9,13,3,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,TRUE
"1006",1,5,15,7,3,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,FALSE,TRUE
"1007",1,0,3,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,FALSE
"1008",1,0,7,6,2,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,FALSE,TRUE
"1009",1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,FALSE
"1010",7,0,1,10,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,FALSE,TRUE
"1011",4,3,3,8,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,TRUE,TRUE
"1012",1,1,9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,TRUE,TRUE
"1013",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE
"1014",1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE
"1015",1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE
"1016",1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE
"1017",1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,TRUE,FALSE
"1018",2,2,1,8,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,TRUE,TRUE
"1019",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE
"1020",1,0,0,6,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,TRUE,TRUE
"1021",4,0,0,14,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,TRUE
"1022",2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1023",3,5,5,69,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,FALSE,TRUE
"1024",5,12,0,96,2,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,FALSE,TRUE
"1025",4,0,3,8,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,TRUE
"1026",4,0,1,16,6,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,TRUE
"1027",2,1,0,28,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,FALSE,FALSE
"1028",2,0,14,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,TRUE
"1029",3,0,0,11,5,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,FALSE,FALSE
"1030",3,12,5,134,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,TRUE
"1031",1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE
"1032",2,0,29,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE
"1033",2,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,TRUE,TRUE
"1034",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE
"1035",0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE
"1036",1,0,11,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE
"1037",0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE
"1038",0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE
"1039",0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE
"1040",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE
"1041",4,0,13,79,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1042",4,5,10,47,2,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,FALSE,FALSE
"1043",2,0,1,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1044",1,0,0,19,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE
"1045",3,0,6,11,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1046",6,5,16,61,5,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,FALSE,FALSE
"1047",1,0,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,FALSE
"1048",3,0,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,TRUE
"1049",3,0,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"1050",1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,FALSE
"1051",7,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,FALSE
"1052",3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE
"1053",4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE
"1054",3,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,TRUE,FALSE
"1055",7,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,FALSE
"1056",4,0,1,1,4,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,TRUE,FALSE
"1057",2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE
"1058",2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE
"1059",2,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE
"1060",3,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,TRUE,FALSE
"1061",3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"1062",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1063",5,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1064",3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"1065",2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1066",2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1067",2,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"1068",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"1069",3,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1070",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1071",4,0,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,TRUE,FALSE
"1072",4,1,6,16,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,TRUE,TRUE
"1073",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,TRUE,FALSE
"1074",1,0,6,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,TRUE,FALSE
"1075",3,3,8,16,4,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,TRUE,TRUE
"1076",4,0,12,16,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE
"1077",1,0,1,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,TRUE,TRUE
"1078",1,0,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,TRUE,FALSE
"1079",1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,TRUE,TRUE
"1080",2,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,TRUE,TRUE
"1081",2,1,1,10,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"1082",2,0,0,37,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,FALSE,TRUE
"1083",1,0,0,11,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,FALSE,TRUE
"1084",1,0,0,3,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,FALSE,TRUE
"1085",1,0,0,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,FALSE,TRUE
"1086",1,0,0,2,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE
"1087",1,1,15,30,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,TRUE
"1088",1,0,0,3,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,FALSE,TRUE
"1089",1,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,FALSE,TRUE
"1090",2,0,3,27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1091",2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1092",2,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1093",7,2,5,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE
"1094",1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1095",1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1096",1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1097",1,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1098",1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1099",7,1,3,10,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE
"1100",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1101",6,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1102",4,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"1103",7,1,0,8,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"1104",7,0,5,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"1105",2,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,TRUE
"1106",3,0,1,20,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,FALSE,TRUE
"1107",7,7,15,86,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1108",2,1,0,11,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE
"1109",2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,FALSE,FALSE
"1110",6,0,15,54,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1111",5,3,3,25,6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,FALSE,TRUE
"1112",2,0,0,4,5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,FALSE,TRUE
"1113",4,0,1,18,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,FALSE,TRUE
"1114",2,0,0,2,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,FALSE,TRUE
"1115",2,0,1,9,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,FALSE
"1116",7,0,9,29,8,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,TRUE
"1117",6,0,2,5,7,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,FALSE
"1118",5,0,13,12,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,TRUE
"1119",1,2,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,FALSE,FALSE
"1120",3,0,2,6,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,FALSE,TRUE
"1121",2,0,10,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,TRUE
"1122",3,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1123",1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1124",1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1125",1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1126",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1127",1,0,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1128",1,0,3,12,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE
"1129",1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1130",1,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1131",1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,TRUE
"1132",1,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,FALSE,FALSE
"1133",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,FALSE,TRUE
"1134",1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,TRUE
"1135",1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,FALSE,FALSE
"1136",1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,FALSE,TRUE
"1137",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE
"1138",1,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,FALSE,TRUE
"1139",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE
"1140",1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,FALSE,TRUE
"1141",4,10,19,13,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,FALSE,TRUE
"1142",4,2,5,8,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,FALSE,TRUE
"1143",2,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,TRUE
"1144",3,0,6,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,TRUE
"1145",7,2,13,12,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,FALSE,FALSE
"1146",3,0,0,3,3,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,FALSE,TRUE
"1147",5,25,96,33,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,TRUE
"1148",2,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,TRUE
"1149",7,1,2,3,3,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,FALSE,TRUE
"1150",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE
"1151",3,0,16,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1152",4,2,2,13,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"1153",4,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"1154",3,1,3,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1155",2,0,2,17,5,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,FALSE,TRUE
"1156",7,7,5,32,4,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,FALSE,TRUE
"1157",7,8,45,102,2,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,FALSE,TRUE
"1158",7,3,10,19,3,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,FALSE,TRUE
"1159",2,0,2,5,8,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,FALSE,FALSE
"1160",5,2,8,4,5,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,FALSE,FALSE
"1161",5,0,0,6,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,FALSE,TRUE
"1162",4,0,4,11,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,FALSE,FALSE
"1163",2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,TRUE
"1164",3,0,1,13,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,FALSE,TRUE
"1165",2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,FALSE
"1166",2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,TRUE
"1167",2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,TRUE
"1168",4,0,10,36,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"1169",5,0,5,10,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,FALSE
"1170",2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,TRUE
"1171",7,0,1,5,5,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,FALSE,TRUE
"1172",2,0,0,1,2,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,FALSE,TRUE
"1173",3,0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1174",7,0,0,3,2,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,FALSE,FALSE
"1175",2,0,1,2,2,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,FALSE,TRUE
"1176",3,0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,FALSE
"1177",1,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE
"1178",1,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE
"1179",1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE
"1180",2,0,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1181",6,10,14,34,4,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,TRUE,TRUE
"1182",5,4,4,6,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,TRUE,TRUE
"1183",4,1,59,25,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,TRUE,FALSE
"1184",6,0,2,1,3,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,TRUE,TRUE
"1185",3,0,13,27,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,TRUE,FALSE
"1186",2,3,25,16,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,TRUE,TRUE
"1187",2,1,0,5,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,TRUE,TRUE
"1188",2,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,TRUE,TRUE
